model,k,trial_id,speaker,fold,condition,identity,target_rank,minimum_confidence,mean_confidence,log_confidence_variance,source_path,confidence_source
timbrewm,8,218,english:1578,1,targeted,471,4,0.5521066785,0.6295986950,-6.1410091177,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1578/english_1578_03.wav,native decoder bit marginal
timbrewm,8,218,english:1578,1,targeted,215,5,0.5737270713,0.6222893387,-7.0792662485,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1578/english_1578_03.wav,native decoder bit marginal
timbrewm,8,218,english:1578,1,targeted,211,6,0.5352012515,0.6289440513,-6.1625588002,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1578/english_1578_03.wav,native decoder bit marginal
timbrewm,8,218,english:1578,1,targeted,21,7,0.5540759265,0.6265774906,-5.4013784157,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1578/english_1578_03.wav,native decoder bit marginal
timbrewm,8,218,english:1578,1,targeted,479,8,0.5431325436,0.6272000700,-6.1779371118,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1578/english_1578_03.wav,native decoder bit marginal
timbrewm,8,218,english:1578,1,targeted,277,9,0.5421655178,0.6277480870,-5.2358710324,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1578/english_1578_03.wav,native decoder bit marginal
timbrewm,8,218,english:1578,1,targeted,199,10,0.5285745859,0.6196996868,-5.8049745865,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1578/english_1578_03.wav,native decoder bit marginal
timbrewm,8,219,english:1594,2,average,1023,,0.5051743984,0.5636355221,-5.6454552147,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1594/english_1594_01.wav,native decoder bit marginal
timbrewm,8,219,english:1594,2,single,183,,0.6771466434,0.7160553008,-7.4081740272,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1594/english_1594_01.wav,native decoder bit marginal
timbrewm,8,219,english:1594,2,targeted,495,1,0.5336110592,0.6212694466,-5.9628113100,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1594/english_1594_01.wav,native decoder bit marginal
timbrewm,8,219,english:1594,2,targeted,494,2,0.5234791636,0.6235779941,-6.0975111029,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1594/english_1594_01.wav,native decoder bit marginal
timbrewm,8,219,english:1594,2,targeted,490,3,0.5455313921,0.6188216418,-5.9714115332,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1594/english_1594_01.wav,native decoder bit marginal
timbrewm,8,219,english:1594,2,targeted,534,4,0.5381454229,0.5809561580,-7.1420518373,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1594/english_1594_01.wav,native decoder bit marginal
timbrewm,8,219,english:1594,2,targeted,475,5,0.5436217189,0.6105850399,-6.0947429920,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1594/english_1594_01.wav,native decoder bit marginal
timbrewm,8,219,english:1594,2,targeted,239,6,0.5247226954,0.6065988094,-5.6935462610,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1594/english_1594_01.wav,native decoder bit marginal
timbrewm,8,219,english:1594,2,targeted,493,8,0.5567455888,0.6220386922,-5.7173292877,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1594/english_1594_01.wav,native decoder bit marginal
timbrewm,8,219,english:1594,2,targeted,535,9,0.5290410519,0.5822771966,-6.4157118801,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1594/english_1594_01.wav,native decoder bit marginal
timbrewm,8,219,english:1594,2,targeted,566,10,0.5322905779,0.5779224157,-7.2627415259,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1594/english_1594_01.wav,native decoder bit marginal
timbrewm,8,220,english:1594,2,average,84,,0.5023472309,0.5466796041,-7.3747601529,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1594/english_1594_02.wav,native decoder bit marginal
timbrewm,8,220,english:1594,2,single,859,,0.6771971583,0.7155691981,-7.5175494059,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1594/english_1594_02.wav,native decoder bit marginal
timbrewm,8,220,english:1594,2,targeted,19,1,0.5524856448,0.5989675105,-6.5227544657,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1594/english_1594_02.wav,native decoder bit marginal
timbrewm,8,220,english:1594,2,targeted,603,2,0.5099945068,0.6055696428,-6.2868922308,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1594/english_1594_02.wav,native decoder bit marginal
timbrewm,8,220,english:1594,2,targeted,231,3,0.5458266139,0.6061066836,-5.8725410645,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1594/english_1594_02.wav,native decoder bit marginal
timbrewm,8,220,english:1594,2,targeted,230,5,0.5108096898,0.6030077815,-5.7518982515,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1594/english_1594_02.wav,native decoder bit marginal
timbrewm,8,220,english:1594,2,targeted,111,6,0.5324338377,0.6032598317,-6.1551586376,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1594/english_1594_02.wav,native decoder bit marginal
timbrewm,8,220,english:1594,2,targeted,39,7,0.5072535574,0.5924024850,-5.8428156515,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1594/english_1594_02.wav,native decoder bit marginal
timbrewm,8,220,english:1594,2,targeted,543,8,0.5325005054,0.6060866803,-5.7674238445,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1594/english_1594_02.wav,native decoder bit marginal
timbrewm,8,220,english:1594,2,targeted,239,9,0.5399011374,0.6111029506,-6.5567556712,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1594/english_1594_02.wav,native decoder bit marginal
timbrewm,8,220,english:1594,2,targeted,79,10,0.5477456152,0.6003517956,-7.1189508228,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1594/english_1594_02.wav,native decoder bit marginal
timbrewm,8,221,english:1594,2,average,290,,0.5103743076,0.5689787030,-5.9692951146,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1594/english_1594_03.wav,native decoder bit marginal
timbrewm,8,221,english:1594,2,single,280,,0.6922825575,0.7309989065,-7.5615753101,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1594/english_1594_03.wav,native decoder bit marginal
timbrewm,8,221,english:1594,2,targeted,806,1,0.5520828366,0.6186088532,-6.8431883269,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1594/english_1594_03.wav,native decoder bit marginal
timbrewm,8,221,english:1594,2,targeted,871,2,0.5011220276,0.6075429291,-5.8528517664,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1594/english_1594_03.wav,native decoder bit marginal
timbrewm,8,221,english:1594,2,targeted,282,3,0.5340129137,0.6231389374,-6.3229504170,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1594/english_1594_03.wav,native decoder bit marginal
timbrewm,8,221,english:1594,2,targeted,774,4,0.5616764426,0.6024222195,-7.1339901933,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1594/english_1594_03.wav,native decoder bit marginal
timbrewm,8,221,english:1594,2,targeted,786,5,0.5155264139,0.6029324532,-5.6676354073,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1594/english_1594_03.wav,native decoder bit marginal
timbrewm,8,221,english:1594,2,targeted,826,7,0.5489684343,0.6115690380,-6.1718414518,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1594/english_1594_03.wav,native decoder bit marginal
timbrewm,8,221,english:1594,2,targeted,262,8,0.5387713909,0.5930612594,-6.3748566266,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1594/english_1594_03.wav,native decoder bit marginal
timbrewm,8,221,english:1594,2,targeted,6,9,0.5114918053,0.5858390450,-6.0064742331,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1594/english_1594_03.wav,native decoder bit marginal
timbrewm,8,221,english:1594,2,targeted,312,10,0.5346132517,0.6129922837,-6.4717298216,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1594/english_1594_03.wav,native decoder bit marginal
timbrewm,8,222,english:1624,5,average,1000,,0.5012696981,0.5897896022,-6.1024494578,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1624/english_1624_01.wav,native decoder bit marginal
timbrewm,8,222,english:1624,5,single,914,,0.6808767319,0.7168446541,-7.7811139258,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1624/english_1624_01.wav,native decoder bit marginal
timbrewm,8,222,english:1624,5,targeted,877,1,0.5472295284,0.6307814986,-5.4070986503,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1624/english_1624_01.wav,native decoder bit marginal
timbrewm,8,222,english:1624,5,targeted,765,2,0.5756458044,0.6277585566,-6.1859032268,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1624/english_1624_01.wav,native decoder bit marginal
timbrewm,8,222,english:1624,5,targeted,713,3,0.5705490410,0.6174888849,-6.6492315052,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1624/english_1624_01.wav,native decoder bit marginal
timbrewm,8,222,english:1624,5,targeted,717,4,0.5353098512,0.6194792747,-6.2525653869,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1624/english_1624_01.wav,native decoder bit marginal
timbrewm,8,222,english:1624,5,targeted,973,5,0.5727415085,0.6233583629,-6.5818723262,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1624/english_1624_01.wav,native decoder bit marginal
timbrewm,8,222,english:1624,5,targeted,1013,6,0.5126745403,0.6194755942,-5.6403516240,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1624/english_1624_01.wav,native decoder bit marginal
timbrewm,8,222,english:1624,5,targeted,981,7,0.5332762897,0.6106767446,-5.8442648197,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1624/english_1624_01.wav,native decoder bit marginal
timbrewm,8,222,english:1624,5,targeted,767,9,0.5228798389,0.6043842643,-6.4001242676,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1624/english_1624_01.wav,native decoder bit marginal
timbrewm,8,222,english:1624,5,targeted,892,10,0.5225314796,0.5999410242,-6.1672340234,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1624/english_1624_01.wav,native decoder bit marginal
timbrewm,8,223,english:1624,5,average,397,,0.5014137328,0.5489818990,-6.1940701189,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1624/english_1624_02.wav,native decoder bit marginal
timbrewm,8,223,english:1624,5,single,609,,0.6656107903,0.7131483257,-7.7281013358,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1624/english_1624_02.wav,native decoder bit marginal
timbrewm,8,223,english:1624,5,targeted,997,1,0.5728417635,0.6557455242,-6.2279701970,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1624/english_1624_02.wav,native decoder bit marginal
timbrewm,8,223,english:1624,5,targeted,928,2,0.5527750254,0.6447494298,-5.9106618983,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1624/english_1624_02.wav,native decoder bit marginal
timbrewm,8,223,english:1624,5,targeted,416,3,0.5884317160,0.6493487239,-5.9463146677,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1624/english_1624_02.wav,native decoder bit marginal
timbrewm,8,223,english:1624,5,targeted,160,4,0.5384871066,0.6356587380,-5.6334784651,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1624/english_1624_02.wav,native decoder bit marginal
timbrewm,8,223,english:1624,5,targeted,485,5,0.5668706596,0.6427240968,-5.8857520063,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1624/english_1624_02.wav,native decoder bit marginal
timbrewm,8,223,english:1624,5,targeted,929,6,0.5639523864,0.6407277167,-5.7839765579,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1624/english_1624_02.wav,native decoder bit marginal
timbrewm,8,223,english:1624,5,targeted,224,7,0.5770274997,0.6271676779,-5.8966276222,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1624/english_1624_02.wav,native decoder bit marginal
timbrewm,8,223,english:1624,5,targeted,932,8,0.5405172110,0.6289320290,-5.4415811164,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1624/english_1624_02.wav,native decoder bit marginal
timbrewm,8,223,english:1624,5,targeted,228,9,0.5467435122,0.6220278651,-5.4162178271,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1624/english_1624_02.wav,native decoder bit marginal
timbrewm,8,223,english:1624,5,targeted,484,10,0.5470414162,0.6257059425,-5.8088970986,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1624/english_1624_02.wav,native decoder bit marginal
timbrewm,8,224,english:1624,5,average,985,,0.5036658943,0.5917246401,-5.8106163843,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1624/english_1624_03.wav,native decoder bit marginal
timbrewm,8,224,english:1624,5,single,995,,0.6887239516,0.7208791614,-8.0608205162,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1624/english_1624_03.wav,native decoder bit marginal
timbrewm,8,224,english:1624,5,targeted,963,1,0.5654307604,0.6350564748,-6.0085980485,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1624/english_1624_03.wav,native decoder bit marginal
timbrewm,8,224,english:1624,5,targeted,967,2,0.5579859614,0.6332609922,-5.8673027207,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1624/english_1624_03.wav,native decoder bit marginal
timbrewm,8,224,english:1624,5,targeted,999,3,0.5315548778,0.6231743902,-5.6184026782,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1624/english_1624_03.wav,native decoder bit marginal
timbrewm,8,224,english:1624,5,targeted,966,4,0.5357124805,0.6276423901,-5.5433344017,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1624/english_1624_03.wav,native decoder bit marginal
